source_api,model,run_time_utc,run_time,target_time_utc,target_time,lead_hours,temperature_2m,relative_humidity_2m,dewpoint_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit
single_runs_api,ncep_hrrr_conus,2025-07-27 03:00:00,2025-07-26 22:00:00,2025-07-27 08:00:00,2025-07-27 03:00:00,5,25.3,91,23.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1018.0,1015.7,100,6,0,100,13800.0,-0.0,0.0,0.29
single_runs_api,ncep_hrrr_conus,2025-07-27 03:00:00,2025-07-26 22:00:00,2025-07-27 09:00:00,2025-07-27 04:00:00,6,25.2,91,23.7,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.1,1015.8,100,0,0,100,13500.0,-0.0,0.0,0.29
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 07:00:00,2025-07-27 02:00:00,1,25.6,91,24.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.7,1015.4,43,0,0,43,13900.0,0.0,0.0,0.3
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 08:00:00,2025-07-27 03:00:00,2,25.4,92,24.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.4,1015.1,6,0,0,6,13500.0,-0.0,0.0,0.26
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 09:00:00,2025-07-27 04:00:00,3,25.3,92,23.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.2,1015.9,2,2,0,2,13300.0,-0.0,0.0,0.26
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 10:00:00,2025-07-27 05:00:00,4,25.2,93,24.0,30.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.4,1016.1,21,21,0,5,13000.0,-0.0,0.0,0.22
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 11:00:00,2025-07-27 06:00:00,5,25.0,93,23.8,30.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.2,1016.9,20,0,0,20,12900.0,-0.0,0.0,0.22
single_runs_api,ncep_hrrr_conus,2025-07-27 06:00:00,2025-07-27 01:00:00,2025-07-27 12:00:00,2025-07-27 07:00:00,6,25.0,94,23.9,30.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4,1017.1,19,0,0,19,12700.0,-0.0,0.0,0.19
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 10:00:00,2025-07-27 05:00:00,1,25.9,93,24.7,31.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.1,1015.8,59,59,0,0,13000.0,-0.0,0.0,0.23
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 11:00:00,2025-07-27 06:00:00,2,26.0,91,24.4,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.6,1016.3,11,11,0,1,13900.0,-0.0,0.0,0.3
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 12:00:00,2025-07-27 07:00:00,3,25.8,92,24.4,31.3,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1018.7,1016.4,1,0,0,1,13500.0,0.0,0.01,0.27
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 13:00:00,2025-07-27 08:00:00,4,27.1,91,25.5,33.4,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.0,1016.7,0,0,0,0,14100.0,0.0,0.07,0.32
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 14:00:00,2025-07-27 09:00:00,5,28.7,86,26.1,35.1,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.6,1017.3,0,0,0,0,16100.0,0.0,0.22,0.55
single_runs_api,ncep_hrrr_conus,2025-07-27 09:00:00,2025-07-27 04:00:00,2025-07-27 15:00:00,2025-07-27 10:00:00,6,29.9,78,25.7,35.8,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.1,1017.8,8,8,0,0,20300.0,0.0,0.38,0.93
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 13:00:00,2025-07-27 08:00:00,1,27.1,92,25.7,33.9,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1018.9,1016.6,13,13,0,0,13400.0,0.0,0.07,0.29
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 14:00:00,2025-07-27 09:00:00,2,28.6,87,26.2,35.3,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.6,1017.3,0,0,0,0,15600.0,0.0,0.21,0.51
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 15:00:00,2025-07-27 10:00:00,3,29.9,81,26.3,36.6,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.1,1016.8,11,11,0,0,19000.0,0.0,0.38,0.8
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 16:00:00,2025-07-27 11:00:00,4,30.3,80,26.5,37.4,4.0,8.6,8.6,0.0,0.0,0.0,95.0,1019.1,1016.8,100,100,100,0,900.0,0.0,0.48,0.86
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 17:00:00,2025-07-27 12:00:00,5,30.5,74,25.4,37.1,14.0,0.1,0.1,0.0,0.0,0.0,95.0,1020.2,1017.9,94,50,50,94,22400.0,0.0,0.26,1.14
single_runs_api,ncep_hrrr_conus,2025-07-27 12:00:00,2025-07-27 07:00:00,2025-07-27 18:00:00,2025-07-27 13:00:00,6,29.3,80,25.5,34.1,18.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.9,1017.6,100,63,84,100,19100.0,0.0,0.35,0.81
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 16:00:00,2025-07-27 11:00:00,1,30.4,79,26.3,37.1,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.5,1018.2,38,38,0,0,20000.0,0.0,0.38,0.91
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 17:00:00,2025-07-27 12:00:00,2,31.4,71,25.5,39.0,22.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.3,1017.0,18,18,0,0,24100.0,0.0,0.62,1.33
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 18:00:00,2025-07-27 13:00:00,3,30.5,68,24.0,35.8,19.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.5,1018.2,88,88,0,0,25800.0,0.0,0.54,1.4
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 19:00:00,2025-07-27 14:00:00,4,31.2,73,25.8,37.6,16.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.8,1017.5,100,100,0,95,22700.0,0.0,0.65,1.23
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 20:00:00,2025-07-27 15:00:00,5,31.5,62,23.3,35.8,22.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.4,1017.1,84,51,34,84,29600.0,0.0,0.53,1.75
single_runs_api,ncep_hrrr_conus,2025-07-27 15:00:00,2025-07-27 10:00:00,2025-07-27 21:00:00,2025-07-27 16:00:00,6,29.6,71,23.8,34.0,19.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.8,1017.5,100,100,78,100,24300.0,0.0,0.47,1.2
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-27 19:00:00,2025-07-27 14:00:00,1,31.0,78,26.7,38.1,27.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.2,1017.9,100,30,100,74,20300.0,0.0,0.45,0.99
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-27 20:00:00,2025-07-27 15:00:00,2,28.9,81,25.3,33.9,24.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.7,1017.4,100,62,98,100,18800.0,0.0,0.35,0.76
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-27 21:00:00,2025-07-27 16:00:00,3,29.3,79,25.3,34.5,23.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.8,1017.5,100,7,23,100,19800.0,0.0,0.31,0.86
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-27 22:00:00,2025-07-27 17:00:00,4,30.8,77,26.3,36.5,22.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.5,1017.2,84,0,0,84,20900.0,0.0,0.42,1.02
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-27 23:00:00,2025-07-27 18:00:00,5,30.3,76,25.6,35.4,11.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.6,1017.3,34,0,0,34,21200.0,0.0,0.36,1.03
single_runs_api,ncep_hrrr_conus,2025-07-27 18:00:00,2025-07-27 13:00:00,2025-07-28 00:00:00,2025-07-27 19:00:00,6,29.5,74,24.4,34.2,5.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.1,1017.8,100,12,100,6,22200.0,0.0,0.23,1.07
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-27 22:00:00,2025-07-27 17:00:00,1,31.1,77,26.6,37.3,31.0,0.0,0.0,0.0,0.0,0.0,95.0,1018.6,1016.3,74,0,0,74,20800.0,0.0,0.46,1.04
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-27 23:00:00,2025-07-27 18:00:00,2,30.6,71,24.7,35.3,13.0,0.0,0.0,0.0,0.0,0.0,95.0,1018.6,1016.3,24,0,0,24,24000.0,0.0,0.39,1.27
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-28 00:00:00,2025-07-27 19:00:00,3,29.2,70,23.1,32.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4,1017.1,0,0,0,0,24600.0,0.0,0.25,1.21
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-28 01:00:00,2025-07-27 20:00:00,4,28.5,74,23.4,33.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1017.6,0,0,0,0,22700.0,0.0,0.09,1.01
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-28 02:00:00,2025-07-27 21:00:00,5,27.7,77,23.3,32.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1018.4,0,0,0,0,21000.0,0.0,0.02,0.85
single_runs_api,ncep_hrrr_conus,2025-07-27 21:00:00,2025-07-27 16:00:00,2025-07-28 03:00:00,2025-07-27 22:00:00,6,27.2,82,23.8,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1017.9,0,0,0,0,18400.0,-0.0,0.0,0.65
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 01:00:00,2025-07-27 20:00:00,1,28.4,70,22.4,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.8,1016.5,43,43,0,0,24800.0,0.0,0.1,1.16
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 02:00:00,2025-07-27 21:00:00,2,27.7,76,23.1,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1017.7,0,0,0,0,21600.0,0.0,0.04,0.89
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 03:00:00,2025-07-27 22:00:00,3,27.0,80,23.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1017.6,15,0,0,15,19200.0,0.0,0.02,0.71
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 04:00:00,2025-07-27 23:00:00,4,26.7,83,23.6,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.3,1018.0,0,0,0,0,17800.0,0.0,0.0,0.6
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 05:00:00,2025-07-28 00:00:00,5,26.6,86,24.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.2,1017.9,23,0,0,23,16400.0,0.0,0.0,0.49
single_runs_api,ncep_hrrr_conus,2025-07-28 00:00:00,2025-07-27 19:00:00,2025-07-28 06:00:00,2025-07-28 01:00:00,6,26.4,88,24.2,32.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.1,1017.8,93,0,0,93,15400.0,-0.0,0.0,0.41
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 04:00:00,2025-07-27 23:00:00,1,27.5,83,24.3,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.7,1017.4,0,0,0,0,17600.0,0.0,0.01,0.62
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 05:00:00,2025-07-28 00:00:00,2,27.1,87,24.7,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.8,1017.5,0,0,0,0,15600.0,0.0,0.0,0.47
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 06:00:00,2025-07-28 01:00:00,3,26.9,89,25.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1017.6,0,0,0,0,15300.0,-0.0,0.0,0.39
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 07:00:00,2025-07-28 02:00:00,4,26.7,90,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1018.2,1,1,0,0,14500.0,0.0,0.0,0.35
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 08:00:00,2025-07-28 03:00:00,5,26.6,91,25.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.1,1017.8,5,5,0,1,14300.0,-0.0,0.0,0.31
single_runs_api,ncep_hrrr_conus,2025-07-28 03:00:00,2025-07-27 22:00:00,2025-07-28 09:00:00,2025-07-28 04:00:00,6,26.3,92,24.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1018.4,7,7,0,0,13500.0,0.0,0.0,0.27
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 07:00:00,2025-07-28 02:00:00,1,27.1,88,25.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1017.9,8,5,0,8,15800.0,-0.0,0.0,0.43
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 08:00:00,2025-07-28 03:00:00,2,26.7,88,24.5,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1017.7,10,0,0,10,15900.0,0.0,0.0,0.42
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 09:00:00,2025-07-28 04:00:00,3,26.5,88,24.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.4,1018.1,2,2,0,0,15600.0,-0.0,0.0,0.42
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 10:00:00,2025-07-28 05:00:00,4,26.2,91,24.6,32.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.9,1018.6,0,0,0,0,14500.0,-0.0,0.0,0.31
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 11:00:00,2025-07-28 06:00:00,5,26.1,92,24.7,32.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,1019.2,0,0,0,0,13700.0,0.0,0.0,0.27
single_runs_api,ncep_hrrr_conus,2025-07-28 06:00:00,2025-07-28 01:00:00,2025-07-28 12:00:00,2025-07-28 07:00:00,6,25.9,93,24.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1019.9,0,0,0,0,13100.0,0.0,0.0,0.23
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 10:00:00,2025-07-28 05:00:00,1,26.6,92,25.2,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.9,1018.6,0,0,0,0,14000.0,0.0,0.0,0.28
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 11:00:00,2025-07-28 06:00:00,2,26.3,92,24.9,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7,1019.4,0,0,0,0,13400.0,0.0,0.0,0.27
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 12:00:00,2025-07-28 07:00:00,3,26.1,94,25.1,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1019.9,1,1,0,0,12900.0,0.0,0.0,0.2
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 13:00:00,2025-07-28 08:00:00,4,26.9,94,25.8,33.9,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.5,1020.2,1,1,0,0,12600.0,0.0,0.07,0.21
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 14:00:00,2025-07-28 09:00:00,5,28.3,85,25.5,35.1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.8,1020.5,0,0,0,0,16800.0,0.0,0.22,0.58
single_runs_api,ncep_hrrr_conus,2025-07-28 09:00:00,2025-07-28 04:00:00,2025-07-28 15:00:00,2025-07-28 10:00:00,6,29.4,79,25.4,36.1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.7,1020.4,1,1,0,0,20000.0,0.0,0.39,0.86
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 13:00:00,2025-07-28 08:00:00,1,26.9,91,25.3,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,1019.5,1,1,0,0,14000.0,0.0,0.07,0.32
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 14:00:00,2025-07-28 09:00:00,2,28.1,86,25.5,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.5,1020.2,0,0,0,0,16300.0,0.0,0.22,0.53
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 15:00:00,2025-07-28 10:00:00,3,29.2,81,25.6,36.1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.3,1020.0,0,0,0,0,18900.0,0.0,0.38,0.77
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 16:00:00,2025-07-28 11:00:00,4,30.1,78,25.8,37.7,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.4,1020.1,0,0,0,0,20500.0,0.0,0.52,0.94
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 17:00:00,2025-07-28 12:00:00,5,30.6,73,25.2,38.3,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1021.6,1019.3,0,0,0,0,22800.0,0.0,0.63,1.19
single_runs_api,ncep_hrrr_conus,2025-07-28 12:00:00,2025-07-28 07:00:00,2025-07-28 18:00:00,2025-07-28 13:00:00,6,31.4,67,24.5,39.1,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1021.7,1019.4,0,0,0,0,26600.0,0.0,0.71,1.51
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 16:00:00,2025-07-28 11:00:00,1,30.1,79,26.1,38.1,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.6,1020.3,2,2,0,0,20000.0,0.0,0.52,0.9
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 17:00:00,2025-07-28 12:00:00,2,30.9,71,25.0,38.8,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1022.3,1020.0,0,0,0,0,24000.0,0.0,0.64,1.29
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 18:00:00,2025-07-28 13:00:00,3,31.4,67,24.6,38.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1019.7,0,0,0,0,26600.0,0.0,0.71,1.52
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 19:00:00,2025-07-28 14:00:00,4,32.1,63,24.2,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.1,1018.8,0,0,0,0,29200.0,0.0,0.75,1.77
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 20:00:00,2025-07-28 15:00:00,5,32.4,61,23.9,39.6,2.0,0.0,0.0,0.0,0.0,0.0,95.0,1020.2,1017.9,0,0,0,0,30700.0,0.0,0.72,1.89
single_runs_api,ncep_hrrr_conus,2025-07-28 15:00:00,2025-07-28 10:00:00,2025-07-28 21:00:00,2025-07-28 16:00:00,6,32.4,60,23.6,38.9,5.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.8,1017.5,0,0,0,0,31100.0,0.0,0.66,1.94
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-28 19:00:00,2025-07-28 14:00:00,1,31.8,63,23.9,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3,1019.0,0,0,0,0,29300.0,0.0,0.74,1.74
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-28 20:00:00,2025-07-28 15:00:00,2,32.3,61,23.8,39.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.1,1017.8,0,0,0,0,30600.0,0.0,0.72,1.88
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-28 21:00:00,2025-07-28 16:00:00,3,32.4,61,23.9,39.4,4.0,0.0,0.0,0.0,0.0,0.0,95.0,1019.7,1017.4,21,21,0,0,31000.0,0.0,0.65,1.89
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-28 22:00:00,2025-07-28 17:00:00,4,27.8,82,24.4,32.2,21.0,0.9,0.9,0.0,0.0,0.0,53.0,1020.3,1018.0,100,78,100,100,5800.0,0.0,0.32,0.67
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-28 23:00:00,2025-07-28 18:00:00,5,26.9,80,23.2,30.0,23.0,0.5,0.5,0.0,0.0,0.0,53.0,1020.3,1018.0,100,92,100,100,18600.0,0.0,0.13,0.71
single_runs_api,ncep_hrrr_conus,2025-07-28 18:00:00,2025-07-28 13:00:00,2025-07-29 00:00:00,2025-07-28 19:00:00,6,26.1,84,23.2,29.3,6.0,0.1,0.1,0.0,0.0,0.0,51.0,1020.2,1017.9,86,74,69,86,16700.0,0.0,0.1,0.54
