source_api,time_utc,time_local,time_local_standard,temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_direction_10m,cloud_cover,visibility,precipitation,rain,snowfall,snow_depth,weather_code
historical_weather_api,2025-06-01 05:00:00,2025-06-01 00:00:00,2025-05-31 23:00:00,23.5,22.0,92,1011.3,0.0,0.0,0.0,0.87,204,92,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-01 06:00:00,2025-06-01 01:00:00,2025-06-01 00:00:00,23.3,22.0,92,1011.2,0.0,0.0,0.0,1.55,195,90,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-01 07:00:00,2025-06-01 02:00:00,2025-06-01 01:00:00,23.0,21.9,94,1010.9,0.0,0.0,0.0,2.09,197,86,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-01 08:00:00,2025-06-01 03:00:00,2025-06-01 02:00:00,22.6,21.8,95,1010.6,0.0,0.0,0.0,1.97,204,2,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 09:00:00,2025-06-01 04:00:00,2025-06-01 03:00:00,22.5,21.9,96,1010.3,0.0,0.0,0.0,1.82,212,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 10:00:00,2025-06-01 05:00:00,2025-06-01 04:00:00,22.5,21.9,96,1010.3,0.0,0.0,0.0,1.48,225,10,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 11:00:00,2025-06-01 06:00:00,2025-06-01 05:00:00,22.4,21.8,97,1010.5,0.0,0.0,0.0,1.45,226,10,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 12:00:00,2025-06-01 07:00:00,2025-06-01 06:00:00,22.6,22.0,96,1011.0,15.0,62.2,10.0,1.52,229,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 13:00:00,2025-06-01 08:00:00,2025-06-01 07:00:00,24.5,23.4,93,1011.4,129.0,262.5,70.0,1.84,227,97,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-01 14:00:00,2025-06-01 09:00:00,2025-06-01 08:00:00,25.6,23.4,87,1011.7,219.0,111.4,171.0,1.89,233,50,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-01 15:00:00,2025-06-01 10:00:00,2025-06-01 09:00:00,27.4,23.5,80,1011.9,490.0,474.0,196.0,1.19,255,19,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 16:00:00,2025-06-01 11:00:00,2025-06-01 10:00:00,28.6,23.5,74,1011.6,679.0,670.5,156.0,1.08,248,19,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 17:00:00,2025-06-01 12:00:00,2025-06-01 11:00:00,29.5,23.2,69,1011.7,757.0,672.6,152.0,0.86,234,18,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-01 18:00:00,2025-06-01 13:00:00,2025-06-01 12:00:00,30.2,22.8,64,1010.9,831.0,700.7,151.0,0.67,207,26,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-01 19:00:00,2025-06-01 14:00:00,2025-06-01 13:00:00,30.9,22.7,62,1010.3,814.0,632.6,189.0,0.25,53,30,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-01 20:00:00,2025-06-01 15:00:00,2025-06-01 14:00:00,31.4,22.1,58,1009.5,810.0,620.4,220.0,0.43,339,25,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-01 21:00:00,2025-06-01 16:00:00,2025-06-01 15:00:00,31.3,21.7,57,1008.8,714.0,647.4,156.0,0.46,77,20,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-01 22:00:00,2025-06-01 17:00:00,2025-06-01 16:00:00,29.9,22.1,63,1008.1,582.0,603.9,143.0,3.54,164,39,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-01 23:00:00,2025-06-01 18:00:00,2025-06-01 17:00:00,29.0,22.7,69,1007.8,390.0,475.5,126.0,2.99,170,24,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 00:00:00,2025-06-01 19:00:00,2025-06-01 18:00:00,29.0,22.8,69,1007.7,250.0,454.8,87.0,3.04,171,23,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 01:00:00,2025-06-01 20:00:00,2025-06-01 19:00:00,27.2,23.8,81,1009.0,76.0,246.6,39.0,2.12,172,35,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 02:00:00,2025-06-01 21:00:00,2025-06-01 20:00:00,26.7,23.9,85,1009.2,1.0,0.0,1.0,1.92,165,13,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 03:00:00,2025-06-01 22:00:00,2025-06-01 21:00:00,26.4,23.8,85,1009.8,0.0,0.0,0.0,2.3,176,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 04:00:00,2025-06-01 23:00:00,2025-06-01 22:00:00,26.0,23.4,85,1010.4,0.0,0.0,0.0,2.55,181,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 05:00:00,2025-06-02 00:00:00,2025-06-01 23:00:00,25.4,23.1,87,1010.5,0.0,0.0,0.0,2.36,186,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 06:00:00,2025-06-02 01:00:00,2025-06-02 00:00:00,24.9,22.9,89,1010.4,0.0,0.0,0.0,2.01,194,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 07:00:00,2025-06-02 02:00:00,2025-06-02 01:00:00,24.3,22.9,92,1011.2,0.0,0.0,0.0,1.2,92,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 08:00:00,2025-06-02 03:00:00,2025-06-02 02:00:00,23.9,22.8,93,1010.4,0.0,0.0,0.0,1.08,158,1,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 09:00:00,2025-06-02 04:00:00,2025-06-02 03:00:00,23.8,22.6,93,1010.0,0.0,0.0,0.0,1.55,180,1,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 10:00:00,2025-06-02 05:00:00,2025-06-02 04:00:00,23.5,22.5,94,1010.5,0.0,0.0,0.0,1.33,103,1,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 11:00:00,2025-06-02 06:00:00,2025-06-02 05:00:00,23.3,22.5,95,1010.8,0.0,0.0,0.0,1.11,126,2,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 12:00:00,2025-06-02 07:00:00,2025-06-02 06:00:00,23.6,22.7,95,1011.5,15.0,62.0,10.0,1.61,97,4,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 13:00:00,2025-06-02 08:00:00,2025-06-02 07:00:00,25.6,23.9,90,1011.8,125.0,270.9,64.0,1.06,82,25,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 14:00:00,2025-06-02 09:00:00,2025-06-02 08:00:00,27.7,24.5,83,1012.0,324.0,508.1,105.0,1.42,129,6,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 15:00:00,2025-06-02 10:00:00,2025-06-02 09:00:00,29.5,24.0,73,1012.3,530.0,656.1,123.0,2.42,150,16,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 16:00:00,2025-06-02 11:00:00,2025-06-02 10:00:00,30.7,23.4,65,1012.1,689.0,694.7,147.0,2.44,157,21,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 17:00:00,2025-06-02 12:00:00,2025-06-02 11:00:00,31.8,23.0,60,1011.8,818.0,710.3,179.0,2.83,148,11,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 18:00:00,2025-06-02 13:00:00,2025-06-02 12:00:00,32.5,22.5,56,1011.4,896.0,753.1,165.0,3.29,147,14,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-02 19:00:00,2025-06-02 14:00:00,2025-06-02 13:00:00,31.9,22.0,56,1011.1,903.0,738.6,173.0,4.03,150,61,,0.5,0.5,0.0,0.0,53
historical_weather_api,2025-06-02 20:00:00,2025-06-02 15:00:00,2025-06-02 14:00:00,31.1,21.5,57,1010.7,583.0,362.6,238.0,4.08,139,35,,1.0,1.0,0.0,0.0,55
historical_weather_api,2025-06-02 21:00:00,2025-06-02 16:00:00,2025-06-02 15:00:00,31.5,21.6,56,1010.1,682.0,575.0,186.0,4.7,145,20,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 22:00:00,2025-06-02 17:00:00,2025-06-02 16:00:00,30.8,21.0,56,1009.7,607.0,649.8,134.0,4.52,145,21,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-02 23:00:00,2025-06-02 18:00:00,2025-06-02 17:00:00,30.0,20.8,58,1009.5,447.0,600.3,113.0,4.25,148,25,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 00:00:00,2025-06-02 19:00:00,2025-06-02 18:00:00,29.0,21.0,62,1009.6,260.0,486.3,85.0,4.01,149,25,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 01:00:00,2025-06-02 20:00:00,2025-06-02 19:00:00,28.1,21.4,67,1010.3,84.0,263.8,44.0,3.39,149,84,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 02:00:00,2025-06-02 21:00:00,2025-06-02 20:00:00,27.2,21.8,72,1010.4,2.0,0.0,2.0,2.59,146,24,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 03:00:00,2025-06-02 22:00:00,2025-06-02 21:00:00,26.7,21.9,75,1010.8,0.0,0.0,0.0,3.05,139,6,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-03 04:00:00,2025-06-02 23:00:00,2025-06-02 22:00:00,26.3,21.9,77,1011.1,0.0,0.0,0.0,3.15,144,83,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 05:00:00,2025-06-03 00:00:00,2025-06-02 23:00:00,26.0,21.9,78,1011.4,0.0,0.0,0.0,2.69,151,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 06:00:00,2025-06-03 01:00:00,2025-06-03 00:00:00,25.6,22.0,80,1010.9,0.0,0.0,0.0,2.57,153,81,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 07:00:00,2025-06-03 02:00:00,2025-06-03 01:00:00,25.4,22.1,82,1010.2,0.0,0.0,0.0,2.79,144,50,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-03 08:00:00,2025-06-03 03:00:00,2025-06-03 02:00:00,25.2,22.5,85,1009.7,0.0,0.0,0.0,3.07,143,1,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-03 09:00:00,2025-06-03 04:00:00,2025-06-03 03:00:00,25.1,22.6,86,1009.7,0.0,0.0,0.0,2.85,149,5,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-03 10:00:00,2025-06-03 05:00:00,2025-06-03 04:00:00,25.0,22.7,87,1010.0,0.0,0.0,0.0,2.38,150,29,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 11:00:00,2025-06-03 06:00:00,2025-06-03 05:00:00,24.9,22.8,88,1010.1,0.0,0.0,0.0,2.32,143,31,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 12:00:00,2025-06-03 07:00:00,2025-06-03 06:00:00,25.2,22.9,87,1010.7,15.0,49.5,11.0,2.23,146,24,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-03 13:00:00,2025-06-03 08:00:00,2025-06-03 07:00:00,26.7,23.5,83,1010.6,132.0,305.9,63.0,2.91,139,19,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-03 14:00:00,2025-06-03 09:00:00,2025-06-03 08:00:00,28.2,23.2,74,1010.9,318.0,510.2,98.0,3.62,147,21,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-03 15:00:00,2025-06-03 10:00:00,2025-06-03 09:00:00,29.6,22.4,65,1011.1,506.0,606.0,130.0,3.86,143,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 16:00:00,2025-06-03 11:00:00,2025-06-03 10:00:00,30.9,21.7,58,1011.0,683.0,685.7,148.0,4.34,145,99,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 17:00:00,2025-06-03 12:00:00,2025-06-03 11:00:00,31.7,21.1,53,1010.9,797.0,623.5,236.0,4.5,139,98,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-03 18:00:00,2025-06-03 13:00:00,2025-06-03 12:00:00,31.0,20.9,55,1010.9,664.0,346.1,328.0,4.4,165,100,,0.2,0.2,0.0,0.0,51
historical_weather_api,2025-06-03 19:00:00,2025-06-03 14:00:00,2025-06-03 13:00:00,30.2,21.9,61,1010.6,632.0,282.2,353.0,3.99,168,100,,1.6,1.6,0.0,0.0,61
historical_weather_api,2025-06-03 20:00:00,2025-06-03 15:00:00,2025-06-03 14:00:00,30.9,21.3,57,1009.4,692.0,341.4,367.0,4.23,159,100,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-03 21:00:00,2025-06-03 16:00:00,2025-06-03 15:00:00,31.0,20.9,55,1008.6,631.0,348.6,330.0,5.06,152,100,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-03 22:00:00,2025-06-03 17:00:00,2025-06-03 16:00:00,30.8,21.0,56,1008.0,535.0,447.3,209.0,5.42,147,79,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-03 23:00:00,2025-06-03 18:00:00,2025-06-03 17:00:00,29.5,21.4,61,1007.7,316.0,256.4,173.0,5.41,144,64,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-04 00:00:00,2025-06-03 19:00:00,2025-06-03 18:00:00,29.0,21.4,63,1007.8,237.0,343.2,113.0,5.1,147,42,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-04 01:00:00,2025-06-03 20:00:00,2025-06-03 19:00:00,27.6,22.8,75,1008.7,76.0,202.3,45.0,4.37,141,49,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-04 02:00:00,2025-06-03 21:00:00,2025-06-03 20:00:00,27.1,22.8,77,1008.9,2.0,0.0,2.0,3.72,139,33,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-04 03:00:00,2025-06-03 22:00:00,2025-06-03 21:00:00,26.8,22.8,79,1010.0,0.0,0.0,0.0,2.82,147,96,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 04:00:00,2025-06-03 23:00:00,2025-06-03 22:00:00,26.5,22.7,80,1009.7,0.0,0.0,0.0,3.62,139,96,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 05:00:00,2025-06-04 00:00:00,2025-06-03 23:00:00,26.2,22.7,81,1009.9,0.0,0.0,0.0,3.36,152,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 06:00:00,2025-06-04 01:00:00,2025-06-04 00:00:00,26.0,22.7,82,1010.1,0.0,0.0,0.0,3.03,149,98,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 07:00:00,2025-06-04 02:00:00,2025-06-04 01:00:00,25.9,22.8,83,1009.6,0.0,0.0,0.0,3.22,154,57,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-04 08:00:00,2025-06-04 03:00:00,2025-06-04 02:00:00,25.7,22.9,85,1010.2,0.0,0.0,0.0,2.07,148,99,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 09:00:00,2025-06-04 04:00:00,2025-06-04 03:00:00,25.5,23.0,86,1010.1,0.0,0.0,0.0,1.99,141,62,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-04 10:00:00,2025-06-04 05:00:00,2025-06-04 04:00:00,25.2,22.9,87,1009.8,0.0,0.0,0.0,2.26,145,28,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-04 11:00:00,2025-06-04 06:00:00,2025-06-04 05:00:00,25.0,22.9,88,1010.1,0.0,0.0,0.0,1.84,139,98,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 12:00:00,2025-06-04 07:00:00,2025-06-04 06:00:00,25.1,23.0,88,1010.7,15.0,24.7,13.0,1.57,153,99,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 13:00:00,2025-06-04 08:00:00,2025-06-04 07:00:00,26.5,23.8,85,1011.2,88.0,57.6,75.0,1.1,133,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 14:00:00,2025-06-04 09:00:00,2025-06-04 08:00:00,27.4,23.0,77,1011.1,237.0,224.9,140.0,2.46,174,99,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 15:00:00,2025-06-04 10:00:00,2025-06-04 09:00:00,28.8,23.2,72,1011.0,454.0,415.8,196.0,2.28,171,94,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 16:00:00,2025-06-04 11:00:00,2025-06-04 10:00:00,30.5,22.7,63,1010.9,650.0,581.9,196.0,2.51,174,82,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 17:00:00,2025-06-04 12:00:00,2025-06-04 11:00:00,31.4,22.6,60,1010.9,744.0,641.3,167.0,2.25,179,79,,0.2,0.2,0.0,0.0,51
historical_weather_api,2025-06-04 18:00:00,2025-06-04 13:00:00,2025-06-04 12:00:00,32.3,22.8,57,1010.7,797.0,608.7,206.0,2.42,173,98,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-04 19:00:00,2025-06-04 14:00:00,2025-06-04 13:00:00,32.4,23.1,58,1010.4,862.0,633.0,236.0,2.66,154,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-04 20:00:00,2025-06-04 15:00:00,2025-06-04 14:00:00,29.8,22.6,65,1009.6,298.0,19.9,279.0,3.52,145,100,,0.2,0.2,0.0,0.0,51
historical_weather_api,2025-06-04 21:00:00,2025-06-04 16:00:00,2025-06-04 15:00:00,30.5,22.5,62,1009.5,413.0,149.3,284.0,3.34,145,100,,0.2,0.2,0.0,0.0,51
historical_weather_api,2025-06-04 22:00:00,2025-06-04 17:00:00,2025-06-04 16:00:00,29.6,22.5,66,1009.5,309.0,126.1,217.0,2.94,170,98,,0.4,0.4,0.0,0.0,51
historical_weather_api,2025-06-04 23:00:00,2025-06-04 18:00:00,2025-06-04 17:00:00,28.5,22.9,71,1010.0,248.0,100.2,192.0,1.71,148,100,,1.4,1.4,0.0,0.0,61
historical_weather_api,2025-06-05 00:00:00,2025-06-04 19:00:00,2025-06-04 18:00:00,27.8,23.0,75,1010.3,94.0,2.8,93.0,2.34,140,100,,0.3,0.3,0.0,0.0,51
historical_weather_api,2025-06-05 01:00:00,2025-06-04 20:00:00,2025-06-04 19:00:00,27.2,23.6,80,1010.5,50.0,58.1,41.0,1.73,136,90,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-05 02:00:00,2025-06-04 21:00:00,2025-06-04 20:00:00,26.9,23.8,83,1010.9,2.0,0.0,2.0,1.64,142,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-05 03:00:00,2025-06-04 22:00:00,2025-06-04 21:00:00,26.6,24.0,85,1011.4,0.0,0.0,0.0,1.56,135,87,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-05 04:00:00,2025-06-04 23:00:00,2025-06-04 22:00:00,26.4,24.1,87,1011.7,0.0,0.0,0.0,1.45,136,6,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 05:00:00,2025-06-05 00:00:00,2025-06-04 23:00:00,26.2,24.2,89,1011.5,0.0,0.0,0.0,1.82,127,13,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 06:00:00,2025-06-05 01:00:00,2025-06-05 00:00:00,26.0,24.1,90,1011.3,0.0,0.0,0.0,1.77,140,18,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 07:00:00,2025-06-05 02:00:00,2025-06-05 01:00:00,25.7,23.9,90,1011.3,0.0,0.0,0.0,1.54,151,7,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 08:00:00,2025-06-05 03:00:00,2025-06-05 02:00:00,25.4,23.6,90,1011.4,0.0,0.0,0.0,1.46,142,26,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-05 09:00:00,2025-06-05 04:00:00,2025-06-05 03:00:00,25.1,23.4,90,1011.4,0.0,0.0,0.0,1.52,136,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-05 10:00:00,2025-06-05 05:00:00,2025-06-05 04:00:00,24.9,23.2,91,1011.6,0.0,0.0,0.0,1.38,134,25,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-05 11:00:00,2025-06-05 06:00:00,2025-06-05 05:00:00,24.5,23.1,92,1011.9,0.0,0.0,0.0,1.03,137,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 12:00:00,2025-06-05 07:00:00,2025-06-05 06:00:00,24.9,23.3,91,1012.6,16.0,61.7,11.0,0.97,125,0,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 13:00:00,2025-06-05 08:00:00,2025-06-05 07:00:00,26.5,24.4,88,1012.2,145.0,371.7,61.0,0.65,113,4,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 14:00:00,2025-06-05 09:00:00,2025-06-05 08:00:00,28.3,24.2,79,1012.8,340.0,565.6,96.0,1.37,147,9,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 15:00:00,2025-06-05 10:00:00,2025-06-05 09:00:00,29.8,23.0,67,1013.0,516.0,628.6,126.0,1.86,153,8,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 16:00:00,2025-06-05 11:00:00,2025-06-05 10:00:00,31.0,22.0,59,1013.1,698.0,717.8,138.0,1.95,167,16,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 17:00:00,2025-06-05 12:00:00,2025-06-05 11:00:00,32.0,21.4,54,1012.9,783.0,694.6,158.0,2.09,169,15,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 18:00:00,2025-06-05 13:00:00,2025-06-05 12:00:00,32.4,21.5,53,1012.8,855.0,708.5,167.0,2.21,155,18,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-05 19:00:00,2025-06-05 14:00:00,2025-06-05 13:00:00,32.8,22.5,55,1012.1,882.0,719.8,170.0,2.67,150,14,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 20:00:00,2025-06-05 15:00:00,2025-06-05 14:00:00,33.0,22.8,55,1011.4,863.0,730.4,167.0,3.02,153,3,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-05 21:00:00,2025-06-05 16:00:00,2025-06-05 15:00:00,32.9,22.9,56,1010.9,784.0,734.3,149.0,3.26,162,23,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-05 22:00:00,2025-06-05 17:00:00,2025-06-05 16:00:00,32.3,22.6,57,1010.3,588.0,621.3,134.0,3.21,159,10,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-05 23:00:00,2025-06-05 18:00:00,2025-06-05 17:00:00,31.8,22.5,58,1009.9,436.0,575.0,114.0,3.62,156,22,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-06 00:00:00,2025-06-05 19:00:00,2025-06-05 18:00:00,30.4,22.8,64,1010.1,250.0,442.2,89.0,3.89,154,31,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-06 01:00:00,2025-06-05 20:00:00,2025-06-05 19:00:00,29.0,23.7,73,1010.9,87.0,268.6,45.0,2.93,147,16,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-06 02:00:00,2025-06-05 21:00:00,2025-06-05 20:00:00,28.4,23.8,76,1011.3,2.0,0.0,2.0,2.68,153,12,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-06 03:00:00,2025-06-05 22:00:00,2025-06-05 21:00:00,27.8,24.2,81,1012.4,0.0,0.0,0.0,2.26,155,49,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-06 04:00:00,2025-06-05 23:00:00,2025-06-05 22:00:00,27.3,24.5,85,1013.6,0.0,0.0,0.0,2.04,158,57,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-06 05:00:00,2025-06-06 00:00:00,2025-06-05 23:00:00,26.8,24.5,87,1013.7,0.0,0.0,0.0,2.21,162,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-06 06:00:00,2025-06-06 01:00:00,2025-06-06 00:00:00,26.4,24.4,89,1013.3,0.0,0.0,0.0,2.26,162,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-06 07:00:00,2025-06-06 02:00:00,2025-06-06 01:00:00,26.0,24.2,90,1012.7,0.0,0.0,0.0,1.98,159,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-06 08:00:00,2025-06-06 03:00:00,2025-06-06 02:00:00,25.6,24.1,91,1012.5,0.0,0.0,0.0,2.18,160,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-06 09:00:00,2025-06-06 04:00:00,2025-06-06 03:00:00,25.4,24.0,92,1012.4,0.0,0.0,0.0,2.25,163,100,,0.0,0.0,0.0,0.0,3
historical_weather_api,2025-06-06 10:00:00,2025-06-06 05:00:00,2025-06-06 04:00:00,25.4,24.1,93,1012.3,0.0,0.0,0.0,2.53,171,75,,0.0,0.0,0.0,0.0,2
historical_weather_api,2025-06-06 11:00:00,2025-06-06 06:00:00,2025-06-06 05:00:00,25.2,24.0,93,1012.4,0.0,0.0,0.0,1.66,175,36,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-06 12:00:00,2025-06-06 07:00:00,2025-06-06 06:00:00,25.2,24.1,93,1012.9,16.0,61.6,11.0,1.32,169,8,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-06 13:00:00,2025-06-06 08:00:00,2025-06-06 07:00:00,26.5,25.0,91,1013.0,137.0,283.0,73.0,1.09,196,16,,0.0,0.0,0.0,0.0,0
historical_weather_api,2025-06-06 14:00:00,2025-06-06 09:00:00,2025-06-06 08:00:00,28.3,24.8,81,1013.4,333.0,523.8,107.0,2.36,185,23,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-06 15:00:00,2025-06-06 10:00:00,2025-06-06 09:00:00,29.7,23.7,70,1013.6,498.0,585.1,135.0,2.62,188,28,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-06 16:00:00,2025-06-06 11:00:00,2025-06-06 10:00:00,31.0,23.0,63,1013.6,662.0,626.8,173.0,2.41,185,20,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-06 17:00:00,2025-06-06 12:00:00,2025-06-06 11:00:00,32.2,22.5,57,1013.2,808.0,715.8,164.0,2.56,184,30,,0.0,0.0,0.0,0.0,1
historical_weather_api,2025-06-06 18:00:00,2025-06-06 13:00:00,2025-06-06 12:00:00,32.5,22.2,55,1012.9,835.0,658.0,196.0,3.01,175,42,,0.1,0.1,0.0,0.0,51
historical_weather_api,2025-06-06 19:00:00,2025-06-06 14:00:00,2025-06-06 13:00:00,32.3,22.6,57,1012.5,795.0,577.1,224.0,3.43,172,49,,0.3,0.3,0.0,0.0,51
historical_weather_api,2025-06-06 20:00:00,2025-06-06 15:00:00,2025-06-06 14:00:00,32.3,24.0,61,1011.6,687.0,495.1,215.0,3.32,174,31,,0.7,0.7,0.0,0.0,53
historical_weather_api,2025-06-06 21:00:00,2025-06-06 16:00:00,2025-06-06 15:00:00,32.8,23.8,59,1011.1,666.0,537.3,201.0,3.27,173,30,,0.0,0.0,0.0,0.0,1
