source_api,model,run_time_utc,run_time,target_time_utc_t_plus_1h,target_time_t_plus_1h,temperature_2m_t_plus_1h,relative_humidity_2m_t_plus_1h,dewpoint_2m_t_plus_1h,apparent_temperature_t_plus_1h,precipitation_probability_t_plus_1h,precipitation_t_plus_1h,rain_t_plus_1h,showers_t_plus_1h,snowfall_t_plus_1h,snow_depth_t_plus_1h,weathercode_t_plus_1h,pressure_msl_t_plus_1h,surface_pressure_t_plus_1h,cloudcover_t_plus_1h,cloudcover_low_t_plus_1h,cloudcover_mid_t_plus_1h,cloudcover_high_t_plus_1h,visibility_t_plus_1h,evapotranspiration_t_plus_1h,et0_fao_evapotranspiration_t_plus_1h,vapour_pressure_deficit_t_plus_1h,target_time_utc_t_plus_2h,target_time_t_plus_2h,temperature_2m_t_plus_2h,relative_humidity_2m_t_plus_2h,dewpoint_2m_t_plus_2h,apparent_temperature_t_plus_2h,precipitation_probability_t_plus_2h,precipitation_t_plus_2h,rain_t_plus_2h,showers_t_plus_2h,snowfall_t_plus_2h,snow_depth_t_plus_2h,weathercode_t_plus_2h,pressure_msl_t_plus_2h,surface_pressure_t_plus_2h,cloudcover_t_plus_2h,cloudcover_low_t_plus_2h,cloudcover_mid_t_plus_2h,cloudcover_high_t_plus_2h,visibility_t_plus_2h,evapotranspiration_t_plus_2h,et0_fao_evapotranspiration_t_plus_2h,vapour_pressure_deficit_t_plus_2h,target_time_utc_t_plus_3h,target_time_t_plus_3h,temperature_2m_t_plus_3h,relative_humidity_2m_t_plus_3h,dewpoint_2m_t_plus_3h,apparent_temperature_t_plus_3h,precipitation_probability_t_plus_3h,precipitation_t_plus_3h,rain_t_plus_3h,showers_t_plus_3h,snowfall_t_plus_3h,snow_depth_t_plus_3h,weathercode_t_plus_3h,pressure_msl_t_plus_3h,surface_pressure_t_plus_3h,cloudcover_t_plus_3h,cloudcover_low_t_plus_3h,cloudcover_mid_t_plus_3h,cloudcover_high_t_plus_3h,visibility_t_plus_3h,evapotranspiration_t_plus_3h,et0_fao_evapotranspiration_t_plus_3h,vapour_pressure_deficit_t_plus_3h,target_time_utc_t_plus_4h,target_time_t_plus_4h,temperature_2m_t_plus_4h,relative_humidity_2m_t_plus_4h,dewpoint_2m_t_plus_4h,apparent_temperature_t_plus_4h,precipitation_probability_t_plus_4h,precipitation_t_plus_4h,rain_t_plus_4h,showers_t_plus_4h,snowfall_t_plus_4h,snow_depth_t_plus_4h,weathercode_t_plus_4h,pressure_msl_t_plus_4h,surface_pressure_t_plus_4h,cloudcover_t_plus_4h,cloudcover_low_t_plus_4h,cloudcover_mid_t_plus_4h,cloudcover_high_t_plus_4h,visibility_t_plus_4h,evapotranspiration_t_plus_4h,et0_fao_evapotranspiration_t_plus_4h,vapour_pressure_deficit_t_plus_4h,target_time_utc_t_plus_5h,target_time_t_plus_5h,temperature_2m_t_plus_5h,relative_humidity_2m_t_plus_5h,dewpoint_2m_t_plus_5h,apparent_temperature_t_plus_5h,precipitation_probability_t_plus_5h,precipitation_t_plus_5h,rain_t_plus_5h,showers_t_plus_5h,snowfall_t_plus_5h,snow_depth_t_plus_5h,weathercode_t_plus_5h,pressure_msl_t_plus_5h,surface_pressure_t_plus_5h,cloudcover_t_plus_5h,cloudcover_low_t_plus_5h,cloudcover_mid_t_plus_5h,cloudcover_high_t_plus_5h,visibility_t_plus_5h,evapotranspiration_t_plus_5h,et0_fao_evapotranspiration_t_plus_5h,vapour_pressure_deficit_t_plus_5h,target_time_utc_t_plus_6h,target_time_t_plus_6h,temperature_2m_t_plus_6h,relative_humidity_2m_t_plus_6h,dewpoint_2m_t_plus_6h,apparent_temperature_t_plus_6h,precipitation_probability_t_plus_6h,precipitation_t_plus_6h,rain_t_plus_6h,showers_t_plus_6h,snowfall_t_plus_6h,snow_depth_t_plus_6h,weathercode_t_plus_6h,pressure_msl_t_plus_6h,surface_pressure_t_plus_6h,cloudcover_t_plus_6h,cloudcover_low_t_plus_6h,cloudcover_mid_t_plus_6h,cloudcover_high_t_plus_6h,visibility_t_plus_6h,evapotranspiration_t_plus_6h,et0_fao_evapotranspiration_t_plus_6h,vapour_pressure_deficit_t_plus_6h
single_runs_api,ncep_hrrr_conus,2025-06-15 03:00:00,2025-06-14 23:00:00,2025-06-15 04:00:00,2025-06-15 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 05:00:00,2025-06-15 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 06:00:00,2025-06-15 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 07:00:00,2025-06-15 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 08:00:00,2025-06-15 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 04:00:00,2025-06-15 00:00:00,2025-06-15 05:00:00,2025-06-15 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 06:00:00,2025-06-15 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 07:00:00,2025-06-15 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 08:00:00,2025-06-15 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 05:00:00,2025-06-15 01:00:00,2025-06-15 06:00:00,2025-06-15 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 07:00:00,2025-06-15 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 08:00:00,2025-06-15 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 06:00:00,2025-06-15 02:00:00,2025-06-15 07:00:00,2025-06-15 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 08:00:00,2025-06-15 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 07:00:00,2025-06-15 03:00:00,2025-06-15 08:00:00,2025-06-15 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 08:00:00,2025-06-15 04:00:00,2025-06-15 09:00:00,2025-06-15 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 09:00:00,2025-06-15 05:00:00,2025-06-15 10:00:00,2025-06-15 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 10:00:00,2025-06-15 06:00:00,2025-06-15 11:00:00,2025-06-15 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 11:00:00,2025-06-15 07:00:00,2025-06-15 12:00:00,2025-06-15 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 12:00:00,2025-06-15 08:00:00,2025-06-15 13:00:00,2025-06-15 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 13:00:00,2025-06-15 09:00:00,2025-06-15 14:00:00,2025-06-15 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 14:00:00,2025-06-15 10:00:00,2025-06-15 15:00:00,2025-06-15 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 15:00:00,2025-06-15 11:00:00,2025-06-15 16:00:00,2025-06-15 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 16:00:00,2025-06-15 12:00:00,2025-06-15 17:00:00,2025-06-15 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 17:00:00,2025-06-15 13:00:00,2025-06-15 18:00:00,2025-06-15 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 18:00:00,2025-06-15 14:00:00,2025-06-15 19:00:00,2025-06-15 15:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 19:00:00,2025-06-15 15:00:00,2025-06-15 20:00:00,2025-06-15 16:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 20:00:00,2025-06-15 16:00:00,2025-06-15 21:00:00,2025-06-15 17:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 21:00:00,2025-06-15 17:00:00,2025-06-15 22:00:00,2025-06-15 18:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 22:00:00,2025-06-15 18:00:00,2025-06-15 23:00:00,2025-06-15 19:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-15 23:00:00,2025-06-15 19:00:00,2025-06-16 00:00:00,2025-06-15 20:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 00:00:00,2025-06-15 20:00:00,2025-06-16 01:00:00,2025-06-15 21:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 01:00:00,2025-06-15 21:00:00,2025-06-16 02:00:00,2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 02:00:00,2025-06-15 22:00:00,2025-06-16 03:00:00,2025-06-15 23:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 03:00:00,2025-06-15 23:00:00,2025-06-16 04:00:00,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 04:00:00,2025-06-16 00:00:00,2025-06-16 05:00:00,2025-06-16 01:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 05:00:00,2025-06-16 01:00:00,2025-06-16 06:00:00,2025-06-16 02:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 06:00:00,2025-06-16 02:00:00,2025-06-16 07:00:00,2025-06-16 03:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 07:00:00,2025-06-16 03:00:00,2025-06-16 08:00:00,2025-06-16 04:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 08:00:00,2025-06-16 04:00:00,2025-06-16 09:00:00,2025-06-16 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 14:00:00,2025-06-16 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 09:00:00,2025-06-16 05:00:00,2025-06-16 10:00:00,2025-06-16 06:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 14:00:00,2025-06-16 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 15:00:00,2025-06-16 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 10:00:00,2025-06-16 06:00:00,2025-06-16 11:00:00,2025-06-16 07:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 14:00:00,2025-06-16 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 15:00:00,2025-06-16 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 16:00:00,2025-06-16 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 11:00:00,2025-06-16 07:00:00,2025-06-16 12:00:00,2025-06-16 08:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 14:00:00,2025-06-16 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 15:00:00,2025-06-16 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 16:00:00,2025-06-16 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 17:00:00,2025-06-16 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,
single_runs_api,ncep_hrrr_conus,2025-06-16 12:00:00,2025-06-16 08:00:00,2025-06-16 13:00:00,2025-06-16 09:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 14:00:00,2025-06-16 10:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 15:00:00,2025-06-16 11:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 16:00:00,2025-06-16 12:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 17:00:00,2025-06-16 13:00:00,,,,,,,,,,,,,,,,,,,0.0,,,2025-06-16 18:00:00,2025-06-16 14:00:00,,,,,,,,,,,,,,,,,,,0.0,,
