source_api,time_utc,time_local,time_local_standard,temperature_2m,dew_point_2m,relative_humidity_2m,pressure_msl,surface_pressure,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,precipitation,rain,snowfall,snow_depth,weather_code,wet_bulb_temperature_2m,total_column_integrated_water_vapour,is_day,sunshine_duration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm
historical_weather_api,2025-06-01 05:00:00,2025-06-01 00:00:00,2025-05-31 23:00:00,23.5,22.0,92,1013.6,1011.3,0.0,0.0,0.0,0.87,204,2.4,92,0,0,92,,0.0,0.0,0.0,0.0,3,22.4,32.5,0,0.0,25.6,27.2,25.0,21.2
historical_weather_api,2025-06-01 06:00:00,2025-06-01 01:00:00,2025-06-01 00:00:00,23.3,22.0,92,1013.5,1011.2,0.0,0.0,0.0,1.55,195,3.0,90,0,0,90,,0.0,0.0,0.0,0.0,3,22.3,32.7,0,0.0,25.0,27.1,25.0,21.2
historical_weather_api,2025-06-01 07:00:00,2025-06-01 02:00:00,2025-06-01 01:00:00,23.0,21.9,94,1013.2,1010.9,0.0,0.0,0.0,2.09,197,4.1,86,0,0,86,,0.0,0.0,0.0,0.0,3,22.1,32.4,0,0.0,24.6,27.0,25.1,21.2
historical_weather_api,2025-06-01 08:00:00,2025-06-01 03:00:00,2025-06-01 02:00:00,22.6,21.8,95,1012.9,1010.6,0.0,0.0,0.0,1.97,204,4.1,2,0,0,2,,0.0,0.0,0.0,0.0,0,22.0,32.5,0,0.0,24.2,26.9,25.1,21.2
historical_weather_api,2025-06-01 09:00:00,2025-06-01 04:00:00,2025-06-01 03:00:00,22.5,21.9,96,1012.6,1010.3,0.0,0.0,0.0,1.82,212,3.9,0,0,0,0,,0.0,0.0,0.0,0.0,0,22.0,34.1,0,0.0,23.9,26.7,25.1,21.2
historical_weather_api,2025-06-01 10:00:00,2025-06-01 05:00:00,2025-06-01 04:00:00,22.5,21.9,96,1012.6,1010.3,0.0,0.0,0.0,1.48,225,3.5,10,0,0,10,,0.0,0.0,0.0,0.0,0,22.0,34.6,0,0.0,23.6,26.5,25.1,21.2
historical_weather_api,2025-06-01 11:00:00,2025-06-01 06:00:00,2025-06-01 05:00:00,22.4,21.8,97,1012.8,1010.5,0.0,0.0,0.0,1.45,226,2.8,10,0,0,10,,0.0,0.0,0.0,0.0,0,22.0,33.7,0,0.0,23.4,26.4,25.1,21.2
historical_weather_api,2025-06-01 12:00:00,2025-06-01 07:00:00,2025-06-01 06:00:00,22.6,22.0,96,1013.3,1011.0,15.0,62.2,10.0,1.52,229,2.7,0,0,0,0,,0.0,0.0,0.0,0.0,0,22.2,33.4,1,413.01,23.3,26.2,25.1,21.2
historical_weather_api,2025-06-01 13:00:00,2025-06-01 08:00:00,2025-06-01 07:00:00,24.5,23.4,93,1013.7,1011.4,129.0,262.5,70.0,1.84,227,4.4,97,97,0,0,,0.0,0.0,0.0,0.0,3,23.6,36.2,1,3600.0,23.9,26.2,25.1,21.2
historical_weather_api,2025-06-01 14:00:00,2025-06-01 09:00:00,2025-06-01 08:00:00,25.6,23.4,87,1014.0,1011.7,219.0,111.4,171.0,1.89,233,5.1,50,50,0,0,,0.0,0.0,0.0,0.0,2,24.0,36.9,1,1542.66,24.8,26.1,25.1,21.2
historical_weather_api,2025-06-01 15:00:00,2025-06-01 10:00:00,2025-06-01 09:00:00,27.4,23.5,80,1014.2,1011.9,490.0,474.0,196.0,1.19,255,5.0,19,14,6,0,,0.0,0.0,0.0,0.0,0,24.6,37.0,1,3600.0,26.4,26.1,25.1,21.2
historical_weather_api,2025-06-01 16:00:00,2025-06-01 11:00:00,2025-06-01 10:00:00,28.6,23.5,74,1013.9,1011.6,679.0,670.5,156.0,1.08,248,4.6,19,6,14,0,,0.0,0.0,0.0,0.0,0,24.9,36.7,1,3600.0,28.1,26.1,25.1,21.2
historical_weather_api,2025-06-01 17:00:00,2025-06-01 12:00:00,2025-06-01 11:00:00,29.5,23.2,69,1014.0,1011.7,757.0,672.6,152.0,0.86,234,4.6,18,3,15,0,,0.0,0.0,0.0,0.0,0,25.0,36.1,1,3600.0,29.6,26.2,25.1,21.2
historical_weather_api,2025-06-01 18:00:00,2025-06-01 13:00:00,2025-06-01 12:00:00,30.2,22.8,64,1013.2,1010.9,831.0,700.7,151.0,0.67,207,4.4,26,4,24,1,,0.1,0.1,0.0,0.0,51,24.9,36.3,1,3600.0,31.0,26.4,25.1,21.3
historical_weather_api,2025-06-01 19:00:00,2025-06-01 14:00:00,2025-06-01 13:00:00,30.9,22.7,62,1012.6,1010.3,814.0,632.6,189.0,0.25,53,4.3,30,8,24,1,,0.1,0.1,0.0,0.0,51,25.1,39.4,1,3600.0,32.2,26.6,25.1,21.3
historical_weather_api,2025-06-01 20:00:00,2025-06-01 15:00:00,2025-06-01 14:00:00,31.4,22.1,58,1011.8,1009.5,810.0,620.4,220.0,0.43,339,3.8,25,7,22,1,,0.0,0.0,0.0,0.0,1,24.9,40.5,1,3600.0,33.1,26.8,25.1,21.3
historical_weather_api,2025-06-01 21:00:00,2025-06-01 16:00:00,2025-06-01 15:00:00,31.3,21.7,57,1011.1,1008.8,714.0,647.4,156.0,0.46,77,3.9,20,7,14,0,,0.0,0.0,0.0,0.0,1,24.6,41.1,1,3600.0,33.5,27.0,25.1,21.3
historical_weather_api,2025-06-01 22:00:00,2025-06-01 17:00:00,2025-06-01 16:00:00,29.9,22.1,63,1010.4,1008.1,582.0,603.9,143.0,3.54,164,8.8,39,15,15,19,,0.0,0.0,0.0,0.0,1,24.4,41.8,1,3600.0,33.3,27.3,25.1,21.3
historical_weather_api,2025-06-01 23:00:00,2025-06-01 18:00:00,2025-06-01 17:00:00,29.0,22.7,69,1010.1,1007.8,390.0,475.5,126.0,2.99,170,9.6,24,3,5,19,,0.0,0.0,0.0,0.0,1,24.5,41.6,1,3600.0,32.5,27.5,25.1,21.3
historical_weather_api,2025-06-02 00:00:00,2025-06-01 19:00:00,2025-06-01 18:00:00,29.0,22.8,69,1010.0,1007.7,250.0,454.8,87.0,3.04,171,7.3,23,1,10,14,,0.0,0.0,0.0,0.0,1,24.5,45.5,1,3600.0,31.5,27.6,25.1,21.3
historical_weather_api,2025-06-02 01:00:00,2025-06-01 20:00:00,2025-06-01 19:00:00,27.2,23.8,81,1011.3,1009.0,76.0,246.6,39.0,2.12,172,5.8,35,8,5,27,,0.0,0.0,0.0,0.0,1,24.7,50.5,1,3600.0,30.2,27.8,25.1,21.3
historical_weather_api,2025-06-02 02:00:00,2025-06-01 21:00:00,2025-06-01 20:00:00,26.7,23.9,85,1011.5,1009.2,1.0,0.0,1.0,1.92,165,4.6,13,12,1,0,,0.0,0.0,0.0,0.0,0,24.6,48.2,0,0.0,29.1,27.8,25.1,21.3
historical_weather_api,2025-06-02 03:00:00,2025-06-01 22:00:00,2025-06-01 21:00:00,26.4,23.8,85,1012.1,1009.8,0.0,0.0,0.0,2.3,176,4.4,0,0,0,0,,0.0,0.0,0.0,0.0,0,24.4,46.1,0,0.0,28.2,27.8,25.1,21.3
historical_weather_api,2025-06-02 04:00:00,2025-06-01 23:00:00,2025-06-01 22:00:00,26.0,23.4,85,1012.7,1010.4,0.0,0.0,0.0,2.55,181,6.1,0,0,0,0,,0.0,0.0,0.0,0.0,0,24.1,42.4,0,0.0,27.5,27.8,25.1,21.3
historical_weather_api,2025-06-02 05:00:00,2025-06-02 00:00:00,2025-06-01 23:00:00,25.4,23.1,87,1012.8,1010.5,0.0,0.0,0.0,2.36,186,5.2,0,0,0,0,,0.0,0.0,0.0,0.0,0,23.7,38.2,0,0.0,26.9,27.7,25.1,21.3
historical_weather_api,2025-06-02 06:00:00,2025-06-02 01:00:00,2025-06-02 00:00:00,24.9,22.9,89,1012.7,1010.4,0.0,0.0,0.0,2.01,194,5.1,0,0,0,0,,0.0,0.0,0.0,0.0,0,23.4,38.0,0,0.0,26.3,27.6,25.1,21.3
historical_weather_api,2025-06-02 07:00:00,2025-06-02 02:00:00,2025-06-02 01:00:00,24.3,22.9,92,1013.5,1011.2,0.0,0.0,0.0,1.2,92,3.9,0,0,0,0,,0.0,0.0,0.0,0.0,0,23.2,41.7,0,0.0,25.8,27.5,25.1,21.3
historical_weather_api,2025-06-02 08:00:00,2025-06-02 03:00:00,2025-06-02 02:00:00,23.9,22.8,93,1012.7,1010.4,0.0,0.0,0.0,1.08,158,2.7,1,0,1,0,,0.0,0.0,0.0,0.0,0,23.0,40.8,0,0.0,25.3,27.4,25.1,21.3
historical_weather_api,2025-06-02 09:00:00,2025-06-02 04:00:00,2025-06-02 03:00:00,23.8,22.6,93,1012.3,1010.0,0.0,0.0,0.0,1.55,180,3.3,1,0,1,0,,0.0,0.0,0.0,0.0,0,22.9,40.6,0,0.0,24.9,27.2,25.1,21.3
historical_weather_api,2025-06-02 10:00:00,2025-06-02 05:00:00,2025-06-02 04:00:00,23.5,22.5,94,1012.8,1010.5,0.0,0.0,0.0,1.33,103,3.0,1,0,1,0,,0.0,0.0,0.0,0.0,0,22.8,40.7,0,0.0,24.5,27.1,25.1,21.3
historical_weather_api,2025-06-02 11:00:00,2025-06-02 06:00:00,2025-06-02 05:00:00,23.3,22.5,95,1013.1,1010.8,0.0,0.0,0.0,1.11,126,2.7,2,0,2,0,,0.0,0.0,0.0,0.0,0,22.7,40.7,0,0.0,24.2,27.0,25.1,21.3
historical_weather_api,2025-06-02 12:00:00,2025-06-02 07:00:00,2025-06-02 06:00:00,23.6,22.7,95,1013.8,1011.5,15.0,62.0,10.0,1.61,97,3.0,4,0,4,0,,0.0,0.0,0.0,0.0,0,22.9,40.3,1,409.1,24.1,26.9,25.1,21.3
historical_weather_api,2025-06-02 13:00:00,2025-06-02 08:00:00,2025-06-02 07:00:00,25.6,23.9,90,1014.1,1011.8,125.0,270.9,64.0,1.06,82,2.9,25,7,20,0,,0.0,0.0,0.0,0.0,1,24.3,42.6,1,3600.0,25.2,26.8,25.1,21.3
historical_weather_api,2025-06-02 14:00:00,2025-06-02 09:00:00,2025-06-02 08:00:00,27.7,24.5,83,1014.3,1012.0,324.0,508.1,105.0,1.42,129,4.3,6,0,6,0,,0.0,0.0,0.0,0.0,0,25.3,41.4,1,3600.0,26.4,26.7,25.1,21.3
historical_weather_api,2025-06-02 15:00:00,2025-06-02 10:00:00,2025-06-02 09:00:00,29.5,24.0,73,1014.6,1012.3,530.0,656.1,123.0,2.42,150,6.6,16,15,0,0,,0.0,0.0,0.0,0.0,0,25.5,41.3,1,3600.0,27.9,26.7,25.1,21.3
historical_weather_api,2025-06-02 16:00:00,2025-06-02 11:00:00,2025-06-02 10:00:00,30.7,23.4,65,1014.4,1012.1,689.0,694.7,147.0,2.44,157,6.9,21,20,1,0,,0.0,0.0,0.0,0.0,1,25.4,41.9,1,3600.0,29.5,26.8,25.1,21.4
historical_weather_api,2025-06-02 17:00:00,2025-06-02 12:00:00,2025-06-02 11:00:00,31.8,23.0,60,1014.1,1011.8,818.0,710.3,179.0,2.83,148,7.8,11,8,4,2,,0.0,0.0,0.0,0.0,0,25.5,43.1,1,3600.0,31.1,26.9,25.1,21.4
historical_weather_api,2025-06-02 18:00:00,2025-06-02 13:00:00,2025-06-02 12:00:00,32.5,22.5,56,1013.7,1011.4,896.0,753.1,165.0,3.29,147,8.8,14,5,3,7,,0.0,0.0,0.0,0.0,0,25.5,43.0,1,3600.0,32.5,27.0,25.1,21.4
historical_weather_api,2025-06-02 19:00:00,2025-06-02 14:00:00,2025-06-02 13:00:00,31.9,22.0,56,1013.4,1011.1,903.0,738.6,173.0,4.03,150,10.3,61,28,50,2,,0.5,0.5,0.0,0.0,53,24.9,43.6,1,3600.0,33.5,27.2,25.1,21.4
historical_weather_api,2025-06-02 20:00:00,2025-06-02 15:00:00,2025-06-02 14:00:00,31.1,21.5,57,1013.0,1010.7,583.0,362.6,238.0,4.08,139,10.2,35,5,25,9,,1.0,1.0,0.0,0.0,55,24.4,44.5,1,3600.0,33.2,27.5,25.1,21.4
historical_weather_api,2025-06-02 21:00:00,2025-06-02 16:00:00,2025-06-02 15:00:00,31.5,21.6,56,1012.4,1010.1,682.0,575.0,186.0,4.7,145,11.2,20,14,5,4,,0.0,0.0,0.0,0.0,1,24.6,43.8,1,3600.0,33.3,27.6,25.1,21.4
historical_weather_api,2025-06-02 22:00:00,2025-06-02 17:00:00,2025-06-02 16:00:00,30.8,21.0,56,1012.0,1009.7,607.0,649.8,134.0,4.52,145,11.6,21,2,6,14,,0.0,0.0,0.0,0.0,1,24.0,42.2,1,3600.0,33.2,27.9,25.1,21.4
historical_weather_api,2025-06-02 23:00:00,2025-06-02 18:00:00,2025-06-02 17:00:00,30.0,20.8,58,1011.8,1009.5,447.0,600.3,113.0,4.25,148,10.9,25,1,5,21,,0.0,0.0,0.0,0.0,1,23.6,40.3,1,3600.0,32.7,28.0,25.2,21.4
historical_weather_api,2025-06-03 00:00:00,2025-06-02 19:00:00,2025-06-02 18:00:00,29.0,21.0,62,1011.9,1009.6,260.0,486.3,85.0,4.01,149,10.0,25,0,6,21,,0.0,0.0,0.0,0.0,1,23.4,38.5,1,3600.0,31.7,28.1,25.2,21.4
historical_weather_api,2025-06-03 01:00:00,2025-06-02 20:00:00,2025-06-02 19:00:00,28.1,21.4,67,1012.6,1010.3,84.0,263.8,44.0,3.39,149,8.7,84,1,1,84,,0.0,0.0,0.0,0.0,3,23.4,37.9,1,3600.0,31.2,28.3,25.2,21.4
historical_weather_api,2025-06-03 02:00:00,2025-06-02 21:00:00,2025-06-02 20:00:00,27.2,21.8,72,1012.7,1010.4,2.0,0.0,2.0,2.59,146,7.4,24,0,6,18,,0.0,0.0,0.0,0.0,1,23.3,37.2,0,0.0,29.9,28.4,25.2,21.4
historical_weather_api,2025-06-03 03:00:00,2025-06-02 22:00:00,2025-06-02 21:00:00,26.7,21.9,75,1013.1,1010.8,0.0,0.0,0.0,3.05,139,6.5,6,0,1,5,,0.0,0.0,0.0,0.0,0,23.2,36.5,0,0.0,28.9,28.4,25.2,21.4
historical_weather_api,2025-06-03 04:00:00,2025-06-02 23:00:00,2025-06-02 22:00:00,26.3,21.9,77,1013.4,1011.1,0.0,0.0,0.0,3.15,144,6.9,83,0,0,83,,0.0,0.0,0.0,0.0,3,23.1,36.2,0,0.0,28.0,28.3,25.2,21.4
historical_weather_api,2025-06-03 05:00:00,2025-06-03 00:00:00,2025-06-02 23:00:00,26.0,21.9,78,1013.7,1011.4,0.0,0.0,0.0,2.69,151,6.6,100,0,0,100,,0.0,0.0,0.0,0.0,3,23.0,36.6,0,0.0,27.3,28.2,25.2,21.4
historical_weather_api,2025-06-03 06:00:00,2025-06-03 01:00:00,2025-06-03 00:00:00,25.6,22.0,80,1013.2,1010.9,0.0,0.0,0.0,2.57,153,5.5,81,0,0,81,,0.0,0.0,0.0,0.0,3,23.0,36.3,0,0.0,26.7,28.1,25.2,21.4
historical_weather_api,2025-06-03 07:00:00,2025-06-03 02:00:00,2025-06-03 01:00:00,25.4,22.1,82,1012.5,1010.2,0.0,0.0,0.0,2.79,144,5.7,50,0,0,50,,0.0,0.0,0.0,0.0,2,23.0,36.4,0,0.0,26.2,28.0,25.2,21.4
historical_weather_api,2025-06-03 08:00:00,2025-06-03 03:00:00,2025-06-03 02:00:00,25.2,22.5,85,1012.0,1009.7,0.0,0.0,0.0,3.07,143,6.3,1,1,0,1,,0.0,0.0,0.0,0.0,0,23.2,36.5,0,0.0,25.9,27.9,25.2,21.4
historical_weather_api,2025-06-03 09:00:00,2025-06-03 04:00:00,2025-06-03 03:00:00,25.1,22.6,86,1012.0,1009.7,0.0,0.0,0.0,2.85,149,6.4,5,5,0,0,,0.0,0.0,0.0,0.0,0,23.3,37.2,0,0.0,25.5,27.8,25.2,21.4
historical_weather_api,2025-06-03 10:00:00,2025-06-03 05:00:00,2025-06-03 04:00:00,25.0,22.7,87,1012.3,1010.0,0.0,0.0,0.0,2.38,150,5.8,29,29,0,0,,0.0,0.0,0.0,0.0,1,23.3,38.6,0,0.0,25.3,27.6,25.2,21.4
historical_weather_api,2025-06-03 11:00:00,2025-06-03 06:00:00,2025-06-03 05:00:00,24.9,22.8,88,1012.4,1010.1,0.0,0.0,0.0,2.32,143,4.8,31,31,0,0,,0.0,0.0,0.0,0.0,1,23.3,38.4,0,0.0,25.1,27.5,25.2,21.4
historical_weather_api,2025-06-03 12:00:00,2025-06-03 07:00:00,2025-06-03 06:00:00,25.2,22.9,87,1013.0,1010.7,15.0,49.5,11.0,2.23,146,4.6,24,24,0,0,,0.0,0.0,0.0,0.0,1,23.5,38.5,1,115.05,25.0,27.4,25.2,21.4
historical_weather_api,2025-06-03 13:00:00,2025-06-03 08:00:00,2025-06-03 07:00:00,26.7,23.5,83,1012.9,1010.6,132.0,305.9,63.0,2.91,139,6.7,19,19,0,0,,0.0,0.0,0.0,0.0,0,24.4,42.3,1,3600.0,25.2,27.2,25.2,21.4
historical_weather_api,2025-06-03 14:00:00,2025-06-03 09:00:00,2025-06-03 08:00:00,28.2,23.2,74,1013.2,1010.9,318.0,510.2,98.0,3.62,147,8.6,21,21,0,0,,0.1,0.1,0.0,0.0,51,24.6,43.5,1,3600.0,26.4,27.2,25.2,21.4
historical_weather_api,2025-06-03 15:00:00,2025-06-03 10:00:00,2025-06-03 09:00:00,29.6,22.4,65,1013.4,1011.1,506.0,606.0,130.0,3.86,143,9.4,100,7,3,100,,0.0,0.0,0.0,0.0,3,24.5,42.9,1,3600.0,27.9,27.1,25.2,21.4
historical_weather_api,2025-06-03 16:00:00,2025-06-03 11:00:00,2025-06-03 10:00:00,30.9,21.7,58,1013.3,1011.0,683.0,685.7,148.0,4.34,145,10.7,99,6,14,98,,0.0,0.0,0.0,0.0,3,24.5,41.9,1,3600.0,29.5,27.2,25.2,21.4
historical_weather_api,2025-06-03 17:00:00,2025-06-03 12:00:00,2025-06-03 11:00:00,31.7,21.1,53,1013.2,1010.9,797.0,623.5,236.0,4.5,139,11.0,98,7,5,98,,0.0,0.0,0.0,0.0,3,24.4,42.2,1,3600.0,31.2,27.3,25.2,21.4
historical_weather_api,2025-06-03 18:00:00,2025-06-03 13:00:00,2025-06-03 12:00:00,31.0,20.9,55,1013.2,1010.9,664.0,346.1,328.0,4.4,165,11.4,100,20,58,100,,0.2,0.2,0.0,0.0,51,24.0,48.1,1,3600.0,32.0,27.4,25.3,21.4
historical_weather_api,2025-06-03 19:00:00,2025-06-03 14:00:00,2025-06-03 13:00:00,30.2,21.9,61,1012.9,1010.6,632.0,282.2,353.0,3.99,168,10.9,100,3,27,100,,1.6,1.6,0.0,0.0,61,24.4,52.9,1,3600.0,32.3,27.6,25.3,21.4
historical_weather_api,2025-06-03 20:00:00,2025-06-03 15:00:00,2025-06-03 14:00:00,30.9,21.3,57,1011.7,1009.4,692.0,341.4,367.0,4.23,159,10.6,100,6,4,100,,0.1,0.1,0.0,0.0,51,24.2,50.9,1,3600.0,32.8,27.8,25.3,21.4
historical_weather_api,2025-06-03 21:00:00,2025-06-03 16:00:00,2025-06-03 15:00:00,31.0,20.9,55,1010.9,1008.6,631.0,348.6,330.0,5.06,152,11.9,100,48,1,100,,0.1,0.1,0.0,0.0,51,24.1,50.3,1,3600.0,33.0,27.9,25.3,21.4
historical_weather_api,2025-06-03 22:00:00,2025-06-03 17:00:00,2025-06-03 16:00:00,30.8,21.0,56,1010.3,1008.0,535.0,447.3,209.0,5.42,147,12.6,79,71,1,27,,0.0,0.0,0.0,0.0,2,24.0,48.5,1,3600.0,32.8,28.0,25.3,21.4
historical_weather_api,2025-06-03 23:00:00,2025-06-03 18:00:00,2025-06-03 17:00:00,29.5,21.4,61,1010.0,1007.7,316.0,256.4,173.0,5.41,144,13.0,64,60,0,11,,0.0,0.0,0.0,0.0,2,23.8,48.3,1,3600.0,32.2,28.2,25.3,21.4
historical_weather_api,2025-06-04 00:00:00,2025-06-03 19:00:00,2025-06-03 18:00:00,29.0,21.4,63,1010.1,1007.8,237.0,343.2,113.0,5.1,147,12.3,42,34,2,10,,0.0,0.0,0.0,0.0,1,23.7,47.2,1,3600.0,31.5,28.3,25.3,21.4
historical_weather_api,2025-06-04 01:00:00,2025-06-03 20:00:00,2025-06-03 19:00:00,27.6,22.8,75,1011.0,1008.7,76.0,202.3,45.0,4.37,141,12.0,49,17,1,38,,0.0,0.0,0.0,0.0,1,24.1,47.7,1,3600.0,30.9,28.6,25.4,21.4
historical_weather_api,2025-06-04 02:00:00,2025-06-03 21:00:00,2025-06-03 20:00:00,27.1,22.8,77,1011.2,1008.9,2.0,0.0,2.0,3.72,139,9.3,33,9,1,26,,0.0,0.0,0.0,0.0,1,24.0,47.1,0,0.0,29.8,28.7,25.4,21.4
historical_weather_api,2025-06-04 03:00:00,2025-06-03 22:00:00,2025-06-03 21:00:00,26.8,22.8,79,1012.3,1010.0,0.0,0.0,0.0,2.82,147,8.0,96,12,4,95,,0.0,0.0,0.0,0.0,3,23.9,47.5,0,0.0,28.8,28.6,25.4,21.4
historical_weather_api,2025-06-04 04:00:00,2025-06-03 23:00:00,2025-06-03 22:00:00,26.5,22.7,80,1012.0,1009.7,0.0,0.0,0.0,3.62,139,7.6,96,2,1,96,,0.0,0.0,0.0,0.0,3,23.7,43.9,0,0.0,28.0,28.6,25.4,21.4
historical_weather_api,2025-06-04 05:00:00,2025-06-04 00:00:00,2025-06-03 23:00:00,26.2,22.7,81,1012.2,1009.9,0.0,0.0,0.0,3.36,152,8.0,100,7,0,100,,0.0,0.0,0.0,0.0,3,23.6,43.5,0,0.0,27.5,28.5,25.4,21.4
historical_weather_api,2025-06-04 06:00:00,2025-06-04 01:00:00,2025-06-04 00:00:00,26.0,22.7,82,1012.4,1010.1,0.0,0.0,0.0,3.03,149,7.1,98,6,0,98,,0.0,0.0,0.0,0.0,3,23.6,44.7,0,0.0,27.0,28.4,25.4,21.4
historical_weather_api,2025-06-04 07:00:00,2025-06-04 02:00:00,2025-06-04 01:00:00,25.9,22.8,83,1011.9,1009.6,0.0,0.0,0.0,3.22,154,7.1,57,16,1,48,,0.0,0.0,0.0,0.0,2,23.6,44.1,0,0.0,26.5,28.3,25.4,21.4
historical_weather_api,2025-06-04 08:00:00,2025-06-04 03:00:00,2025-06-04 02:00:00,25.7,22.9,85,1012.5,1010.2,0.0,0.0,0.0,2.07,148,6.7,99,22,5,99,,0.0,0.0,0.0,0.0,3,23.6,44.9,0,0.0,26.2,28.1,25.4,21.4
historical_weather_api,2025-06-04 09:00:00,2025-06-04 04:00:00,2025-06-04 03:00:00,25.5,23.0,86,1012.4,1010.1,0.0,0.0,0.0,1.99,141,4.1,62,14,0,55,,0.0,0.0,0.0,0.0,2,23.6,44.2,0,0.0,26.0,28.0,25.4,21.4
historical_weather_api,2025-06-04 10:00:00,2025-06-04 05:00:00,2025-06-04 04:00:00,25.2,22.9,87,1012.1,1009.8,0.0,0.0,0.0,2.26,145,4.5,28,11,1,18,,0.0,0.0,0.0,0.0,1,23.5,44.1,0,0.0,25.7,27.9,25.4,21.5
historical_weather_api,2025-06-04 11:00:00,2025-06-04 06:00:00,2025-06-04 05:00:00,25.0,22.9,88,1012.4,1010.1,0.0,0.0,0.0,1.84,139,4.7,98,6,1,98,,0.0,0.0,0.0,0.0,3,23.4,44.6,0,0.0,25.5,27.8,25.4,21.5
historical_weather_api,2025-06-04 12:00:00,2025-06-04 07:00:00,2025-06-04 06:00:00,25.1,23.0,88,1013.0,1010.7,15.0,24.7,13.0,1.57,153,3.6,99,17,0,98,,0.0,0.0,0.0,0.0,3,23.6,45.8,1,0.0,25.3,27.6,25.4,21.5
historical_weather_api,2025-06-04 13:00:00,2025-06-04 08:00:00,2025-06-04 07:00:00,26.5,23.8,85,1013.5,1011.2,88.0,57.6,75.0,1.1,133,3.1,100,25,11,100,,0.0,0.0,0.0,0.0,3,24.5,53.4,1,0.0,26.4,27.6,25.4,21.5
historical_weather_api,2025-06-04 14:00:00,2025-06-04 09:00:00,2025-06-04 08:00:00,27.4,23.0,77,1013.4,1011.1,237.0,224.9,140.0,2.46,174,6.3,99,1,13,99,,0.0,0.0,0.0,0.0,3,24.2,53.2,1,3600.0,27.1,27.6,25.4,21.5
historical_weather_api,2025-06-04 15:00:00,2025-06-04 10:00:00,2025-06-04 09:00:00,28.8,23.2,72,1013.3,1011.0,454.0,415.8,196.0,2.28,171,6.4,94,5,9,93,,0.0,0.0,0.0,0.0,3,24.8,51.7,1,3600.0,28.5,27.5,25.4,21.5
historical_weather_api,2025-06-04 16:00:00,2025-06-04 11:00:00,2025-06-04 10:00:00,30.5,22.7,63,1013.2,1010.9,650.0,581.9,196.0,2.51,174,7.3,82,17,7,77,,0.0,0.0,0.0,0.0,3,24.9,50.5,1,3600.0,30.1,27.6,25.4,21.5
historical_weather_api,2025-06-04 17:00:00,2025-06-04 12:00:00,2025-06-04 11:00:00,31.4,22.6,60,1013.2,1010.9,744.0,641.3,167.0,2.25,179,7.1,79,17,26,66,,0.2,0.2,0.0,0.0,51,25.2,50.0,1,3600.0,31.7,27.7,25.4,21.5
historical_weather_api,2025-06-04 18:00:00,2025-06-04 13:00:00,2025-06-04 12:00:00,32.3,22.8,57,1013.0,1010.7,797.0,608.7,206.0,2.42,173,7.3,98,12,15,97,,0.1,0.1,0.0,0.0,51,25.6,50.7,1,3600.0,33.2,27.9,25.5,21.5
historical_weather_api,2025-06-04 19:00:00,2025-06-04 14:00:00,2025-06-04 13:00:00,32.4,23.1,58,1012.7,1010.4,862.0,633.0,236.0,2.66,154,8.2,100,100,36,100,,0.0,0.0,0.0,0.0,3,25.8,53.1,1,3600.0,34.5,28.0,25.5,21.5
historical_weather_api,2025-06-04 20:00:00,2025-06-04 15:00:00,2025-06-04 14:00:00,29.8,22.6,65,1011.9,1009.6,298.0,19.9,279.0,3.52,145,8.1,100,40,75,100,,0.2,0.2,0.0,0.0,51,24.7,53.1,1,0.0,33.8,28.2,25.5,21.5
historical_weather_api,2025-06-04 21:00:00,2025-06-04 16:00:00,2025-06-04 15:00:00,30.5,22.5,62,1011.8,1009.5,413.0,149.3,284.0,3.34,145,9.6,100,2,44,100,,0.2,0.2,0.0,0.0,51,24.9,53.4,1,2678.64,33.5,28.4,25.5,21.5
historical_weather_api,2025-06-04 22:00:00,2025-06-04 17:00:00,2025-06-04 16:00:00,29.6,22.5,66,1011.8,1009.5,309.0,126.1,217.0,2.94,170,8.4,98,71,19,94,,0.4,0.4,0.0,0.0,51,24.6,54.8,1,1981.7,33.0,28.5,25.5,21.5
historical_weather_api,2025-06-04 23:00:00,2025-06-04 18:00:00,2025-06-04 17:00:00,28.5,22.9,71,1012.3,1010.0,248.0,100.2,192.0,1.71,148,7.3,100,50,62,99,,1.4,1.4,0.0,0.0,61,24.4,58.0,1,1206.41,32.3,28.6,25.5,21.5
historical_weather_api,2025-06-05 00:00:00,2025-06-04 19:00:00,2025-06-04 18:00:00,27.8,23.0,75,1012.6,1010.3,94.0,2.8,93.0,2.34,140,5.4,100,86,26,100,,0.3,0.3,0.0,0.0,51,24.3,56.3,1,0.0,31.2,28.8,25.5,21.5
historical_weather_api,2025-06-05 01:00:00,2025-06-04 20:00:00,2025-06-04 19:00:00,27.2,23.6,80,1012.8,1010.5,50.0,58.1,41.0,1.73,136,4.6,90,3,6,89,,0.0,0.0,0.0,0.0,3,24.6,55.4,1,0.0,30.4,28.8,25.5,21.5
